"filename", "language", "JSON", "HTML", "Markdown", "YAML", "Dart", "Shell Script", "Objective-C", "C++", "XML", "Ruby", "Groovy", "Properties", "Java", "Swift", "comment", "blank", "total"
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\assets\svg\call-24px.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\assets\svg\circle.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\assets\svg\d2.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\assets\svg\date_range-24px.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\assets\svg\google_maps-icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\assets\svg\location_pin.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\ImageNotification\NotificationService.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 9, 36
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\Runner\AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 2, 17
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 123
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md", "Markdown", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\Runner\Base.lproj\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 1, 1, 38
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\Runner\Base.lproj\Main.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 1, 27
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\ios\Runner\Runner-Bridging-Header.h", "C++", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\NewItems.dart", "Dart", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 134
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\SpecialAppBackground.dart", "Dart", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 58
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\ad_view.dart", "Dart", 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 205
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\address_show_on_map.dart", "Dart", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 75
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\buttons\custom_animated_switch.dart", "Dart", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 16, 212
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\buttons\custom_rounded_button.dart", "Dart", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 85
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\category_item.dart", "Dart", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 92
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\dateSquare.dart", "Dart", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 66
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\doctor_list_tile_item.dart", "Dart", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 138
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\dot_dot_spacer.dart", "Dart", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\full_screen_image_viewer.dart", "Dart", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 35
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\mettingTimeRow.dart", "Dart", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 65
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\paging_indicators\dotdot_nomore_items.dart", "Dart", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\paging_indicators\no_item_list.dart", "Dart", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 32
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\paging_indicators\no_more_item_list.dart", "Dart", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\paging_indicators\paging_error_view.dart", "Dart", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\shimmer\basic.dart", "Dart", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 38
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\shimmer\categories_grid_shimmer.dart", "Dart", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 67
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\shimmer\city_shimmer.dart", "Dart", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 53
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\shimmer\doctor_listtile_shimmer.dart", "Dart", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 89
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\spacialAppBar.dart", "Dart", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 44
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\components\statefull_wraper.dart", "Dart", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\controllers\auth_controller.dart", "Dart", 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 55, 429
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\controllers\booking_controller.dart", "Dart", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 34
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\controllers\settings_controller.dart", "Dart", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 109
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\ApiConsts.dart", "Dart", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\interceptor\ApiTokenInterceptor.dart", "Dart", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\interceptor\ForceLogoutInterceptor.dart", "Dart", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 27
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\interceptor\JwtTokenInjector.dart", "Dart", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\interceptor\RequestInterceptor.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 16
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\HospitalsModel.dart", "Dart", 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 180
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\ads_model.dart", "Dart", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 111
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\categories_model.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 120
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\city_model.dart", "Dart", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\doctors_model.dart", "Dart", 0, 0, 0, 0, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 319
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\drug_stores_model.dart", "Dart", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 184
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\histories.dart", "Dart", 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 155
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\labs_model.dart", "Dart", 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 234
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\reports.dart", "Dart", 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 117
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\reviews_model.dart", "Dart", 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 124
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\schedule_model.dart", "Dart", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 77
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\models\user_model.dart", "Dart", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\providers\categories_provider.dart", "Dart", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\providers\city_provider.dart", "Dart", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\providers\user_provider.dart", "Dart", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\AdRepository.dart", "Dart", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 25
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\AuthRepository.dart", "Dart", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 13, 103
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\CategoriesRepository.dart", "Dart", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 68
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\DoctorsRepository.dart", "Dart", 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 195
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\DrugStoreRepository.dart", "Dart", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 65
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\HistoryRepository.dart", "Dart", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 42
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\HospitalRepository.dart", "Dart", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 67
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\LabsRepository.dart", "Dart", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 51
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\LocationRepository.dart", "Dart", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 29
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\repository\ReportsRepository.dart", "Dart", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 50
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\data\static.dart", "Dart", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\extentions\widget_exts.dart", "Dart", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 113
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\lang\en_US.dart", "Dart", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 170
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\lang\fa_IR.dart", "Dart", 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 175
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\lang\ps_AF.dart", "Dart", 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 168
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\auth_otp\bindings\auth_otp_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\auth_otp\controllers\auth_otp_controller.dart", "Dart", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 87
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\auth_otp\views\auth_otp_view.dart", "Dart", 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 139
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\auth_phone\bindings\auth_phone_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\auth_phone\controllers\auth_phone_controller.dart", "Dart", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 92
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\auth_phone\views\auth_phone_view.dart", "Dart", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 95
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\book\bindings\book_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\book\controllers\book_controller.dart", "Dart", 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 168
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\book\views\book_view.dart", "Dart", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 121
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\city_select\bindings\city_select_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\city_select\controllers\city_select_controller.dart", "Dart", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\city_select\views\city_select_view.dart", "Dart", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 109
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\doctor\bindings\doctor_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\doctor\controllers\doctor_controller.dart", "Dart", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\doctor\views\doctor_view.dart", "Dart", 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 260
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\doctors\bindings\doctors_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\doctors\controllers\doctors_controller.dart", "Dart", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 20, 244
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\doctors\views\doctors_view.dart", "Dart", 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 7, 369
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\drug_store_lab\views\drug_store_lab_view.dart", "Dart", 0, 0, 0, 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 24, 542
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\history_details\bindings\history_details_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\history_details\controllers\history_details_controller.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\history_details\views\history_details_view.dart", "Dart", 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 187
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\bindings\home_binding.dart", "Dart", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 36
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\controllers\home_controller.dart", "Dart", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 31
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\controllers\reports_controller.dart", "Dart", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 44
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\controllers\tab_home_doctors_controller.dart", "Dart", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 60
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\controllers\tab_home_main_controller.dart", "Dart", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 52
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\controllers\tab_meeting_time_controller.dart", "Dart", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 54
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\controllers\tab_search_controller.dart", "Dart", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 72
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\bindings\tab_home_others_binding.dart", "Dart", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\controllers\hospitals_controller.dart", "Dart", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 51
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\controllers\tab_home_drugstore_controller.dart", "Dart", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 52
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\controllers\tab_home_labs_controller.dart", "Dart", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 51
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\controllers\tab_home_others_controller.dart", "Dart", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 36
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\views\tab_home_drugstore_view.dart", "Dart", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 44
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\views\tab_home_hopistal_view.dart", "Dart", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 46
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\views\tab_home_labs_view.dart", "Dart", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 35
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\tab_home_others\views\tab_home_others_view.dart", "Dart", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 95
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\views\home_view.dart", "Dart", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 107
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\views\reports_view.dart", "Dart", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 89
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\views\tab_docs_view.dart", "Dart", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 41
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\views\tab_home_doctors_view.dart", "Dart", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 103
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\views\tab_home_main_view.dart", "Dart", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 109
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\views\tab_meeting_time_view.dart", "Dart", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 107
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\home\views\tab_search_view.dart", "Dart", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 5, 182
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\bindings\hospital_new_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\controllers\hospital_new_controller.dart", "Dart", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 62
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\tab_main\bindings\tab_main_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\tab_main\controllers\tab_main_controller.dart", "Dart", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\tab_main\views\tab_main_view.dart", "Dart", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 72
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\views\hospital_new_view.dart", "Dart", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 10, 224
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\views\hospital_reviews_view.dart", "Dart", 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 112
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\hospital_new\views\services_list.dart", "Dart", 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 8, 200
"c:\Users\mozaffari\Projects\Flutter\doctor_yab\lib\app\modules\intro\bindings\intro_binding.dart", "Dart", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
